,Unnamed: 0,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark,DoorType,Mapped Level,Mapped MasterMark,Mapped Type,Mapped Height,Mapped Width,Mapped Fire Rating,Mapped Spec Ref,Mapped Access Control,Mapped Leaf Protection,Mapped Door Power,Mapped Ironmongery Set,Mapped Gap,Mapped Acoustic Rating,Mapped Wall Thickness (mm),Mapped Set ref,Mapped DoorType,Mapped Leaf,Mapped Swing,Mapped Fire,Mapped Xray,Mapped PowerCloserDelay,Mapped PullOrLever,Mapped Lock,Mapped SlaveLeafBolted,Mapped AccessControl,Mapped Direction,Mapped KickPlate,Mapped Mid-rail,Mapped FingerProtection,Mapped TypicalUses,Mapped SetDetails,Mapped Mid‐rail
1198,2573264,2573264,IfcDoor,1HSXq3ofTBORGGpiTzrsX6,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 1d - Single Door:1010mm - 2110mm S/O Painted:920335,,1010mm - 2110mm S/O Painted,"#4885000=IfcLocalPlacement(#4884981,#4884999)","#2573258=IfcProductDefinitionShape($,$,(#2573251,#2573256))",920335,2110,1010,FD60S,PLA0222.D1,IDT 1d ,Level 0,PLA0222.D1,IDT 1d,2110,1010,FD60S,L20/439,,,,9,3,,119,9,,1,Single,Fire,,,Cylinder,Lock,,,,,,,Riser,As LSL,
1199,2573407,2573407,IfcDoor,1HSXq3ofTBORGGpiTzrsXP,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920336,,1810mm - 2110mm S/O Painted,"#4885039=IfcLocalPlacement(#4885016,#4885038)","#2573399=IfcProductDefinitionShape($,$,(#2573392,#2573397))",920336,2110,1810,FD60S,PLA0225.D1,IDT 4a ,Level 0,PLA0225.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1200,2574286,2574286,IfcDoor,1HSXq3ofTBORGGpiTzrsXg,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 1d - Single Door:1010mm - 2110mm S/O Painted:920355,,1010mm - 2110mm S/O Painted,"#4885111=IfcLocalPlacement(#4885092,#4885110)","#2574280=IfcProductDefinitionShape($,$,(#2574273,#2574278))",920355,2110,1010,FD60S,PLA1218.D1,IDT 1d ,Level 1,PLA1218.D1,IDT 1d,2110,1010,FD60S,L20/439,,,,9,3,,119,9,,1,Single,Fire,,,Cylinder,Lock,,,,,,,Riser,As LSL,
1201,2587320,2587320,IfcDoor,1HSXq3ofTBORGGpiTzrsXl,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 1d - Single Door:1060mm - 2110mm S/O Painted:920358,,1060mm - 2110mm S/O Painted,"#4885076=IfcLocalPlacement(#4885055,#4885075)","#2587314=IfcProductDefinitionShape($,$,(#2587307,#2587312))",920358,2110,1060,FD60S,PLA1219.D1,IDT 1d ,Level 1,PLA1219.D1,IDT 1d,2110,1060,FD60S,L20/439,,,,9,3,,97,9,,1,Single,Fire,,,Cylinder,Lock,,,,,,,Riser,As LSL,
1202,2588038,2588038,IfcDoor,1HSXq3ofTBORGGpiTzrsXY,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 1d - Single Door:1010mm - 2110mm S/O Painted:920363,,1010mm - 2110mm S/O Painted,"#4885224=IfcLocalPlacement(#4885203,#4885223)","#2588032=IfcProductDefinitionShape($,$,(#2588025,#2588030))",920363,2110,1010,FD60S,PLA2218.D1,IDT 1d ,Level 2,PLA2218.D1,IDT 1d,2110,1010,FD60S,L20/439,,,,9,3,,119,9,,1,Single,Fire,,,Cylinder,Lock,,,,,,,Riser,As LSL,
1203,2605217,2605217,IfcDoor,1HSXq3ofTBORGGpiTzrsXb,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920364,,1810mm - 2110mm S/O Painted,"#4885150=IfcLocalPlacement(#4885127,#4885149)","#2605211=IfcProductDefinitionShape($,$,(#2605204,#2605209))",920364,2110,1810,FD60S,PLA2223.D1,IDT 4a ,Level 2,PLA2223.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,97,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1204,2605597,2605597,IfcDoor,1HSXq3ofTBORGGpiTzrsXc,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 1d - Single Door:1060mm - 2110mm S/O Painted:920367,,1060mm - 2110mm S/O Painted,"#4885187=IfcLocalPlacement(#4885166,#4885186)","#2605591=IfcProductDefinitionShape($,$,(#2605584,#2605589))",920367,2110,1060,FD60S,PLA2220.D1,IDT 1d ,Level 2,PLA2220.D1,IDT 1d,2110,1060,FD60S,L20/439,,,,9,3,,97,9,,1,Single,Fire,,,Cylinder,Lock,,,,,,,Riser,As LSL,
1205,2606509,2606509,IfcDoor,1HSXq3ofTBORGGpiTzrsX_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 1d - Single Door:1010mm - 2110mm S/O Painted:920375,,1010mm - 2110mm S/O Painted,"#4885263=IfcLocalPlacement(#4885240,#4885262)","#2606503=IfcProductDefinitionShape($,$,(#2606496,#2606501))",920375,2110,1010,FD60S,PLA4214.D1,IDT 1d ,Level 4,PLA4214.D1,IDT 1d,2110,1010,FD60S,L20/439,,,,9,3,,119,9,,1,Single,Fire,,,Cylinder,Lock,,,,,,,Riser,As LSL,
1206,2606914,2606914,IfcDoor,1HSXq3ofTBORGGpiTzrsWA,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920387,,1810mm - 2110mm S/O Painted,"#4885302=IfcLocalPlacement(#4885279,#4885301)","#2606906=IfcProductDefinitionShape($,$,(#2606899,#2606904))",920387,2110,1810,FD60S,PLA1221.D1,IDT 4a ,Level 1,PLA1221.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1207,2607446,2607446,IfcDoor,1HSXq3ofTBORGGpiTzrsWE,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920391,,1810mm - 2110mm S/O Painted,"#4885341=IfcLocalPlacement(#4885318,#4885340)","#2607438=IfcProductDefinitionShape($,$,(#2607431,#2607436))",920391,2110,1810,FD60S,PLA2222.D1,IDT 4a ,Level 2,PLA2222.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1208,2607980,2607980,IfcDoor,1HSXq3ofTBORGGpiTzrsW2,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920395,,1810mm - 2110mm S/O Painted,"#4885380=IfcLocalPlacement(#4885357,#4885379)","#2607972=IfcProductDefinitionShape($,$,(#2607965,#2607970))",920395,2110,1810,FD60S,PLA3220.D1,IDT 4a ,Level 3,PLA3220.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1209,2608516,2608516,IfcDoor,1HSXq3ofTBORGGpiTzrsW6,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920399,,1810mm - 2110mm S/O Painted,"#4885419=IfcLocalPlacement(#4885396,#4885418)","#2608508=IfcProductDefinitionShape($,$,(#2608501,#2608506))",920399,2110,1810,FD60S,PLA4216.D1,IDT 4a ,Level 4,PLA4216.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1210,2609283,2609283,IfcDoor,1HSXq3ofTBORGGpiTzrsWS,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 1d - Single Door:1010mm - 2110mm S/O Painted:920405,,1010mm - 2110mm S/O Painted,"#4885456=IfcLocalPlacement(#4885435,#4885455)","#2609277=IfcProductDefinitionShape($,$,(#2609270,#2609275))",920405,2110,1010,FD60S,PLA3217.D1,IDT 1d ,Level 3,PLA3217.D1,IDT 1d,2110,1010,FD60S,L20/439,,,,9,3,,119,9,,1,Single,Fire,,,Cylinder,Lock,,,,,,,Riser,As LSL,
1211,2609816,2609816,IfcDoor,1HSXq3ofTBORGGpiTzrsWy,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920437,,1810mm - 2110mm S/O Painted,"#4885495=IfcLocalPlacement(#4885472,#4885494)","#2609810=IfcProductDefinitionShape($,$,(#2609803,#2609808))",920437,2110,1810,FD60S,PLA3221.D1,IDT 4a ,Level 3,PLA3221.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,97,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1212,2610845,2610845,IfcDoor,1HSXq3ofTBORGGpiTzrsZ8,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920449,,1810mm - 2110mm S/O Painted,"#4885573=IfcLocalPlacement(#4885550,#4885572)","#2610839=IfcProductDefinitionShape($,$,(#2610832,#2610837))",920449,2110,1810,FD60S,PLA4217.D1,IDT 4a ,Level 4,PLA4217.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,97,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1213,2611494,2611494,IfcDoor,1HSXq3ofTBORGGpiTzrsZE,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920455,,1810mm - 2110mm S/O Painted,"#4885612=IfcLocalPlacement(#4885589,#4885611)","#2611488=IfcProductDefinitionShape($,$,(#2611481,#2611486))",920455,2110,1810,FD60S,PLA0226.D1,IDT 4a ,Level 0,PLA0226.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,97,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1214,2613552,2613552,IfcDoor,1HSXq3ofTBORGGpiTzrszz,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920628,,1810mm - 2110mm S/O Painted,"#4885799=IfcLocalPlacement(#4885776,#4885798)","#2613546=IfcProductDefinitionShape($,$,(#2613539,#2613544))",920628,2110,1810,FD60S,PLA1214.D1,IDT 4a ,Level 1,PLA1214.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1215,2613928,2613928,IfcDoor,1HSXq3ofTBORGGpiTzrsz_,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 1d - Single Door:1060mm - 2110mm S/O Painted:920631,,1060mm - 2110mm S/O Painted,"#4885723=IfcLocalPlacement(#4885704,#4885722)","#2613922=IfcProductDefinitionShape($,$,(#2613915,#2613920))",920631,2110,1060,FD60S,PLA1213.D1,IDT 1d ,Level 1,PLA1213.D1,IDT 1d,2110,1060,FD60S,L20/439,,,,9,3,,97,9,,1,Single,Fire,,,Cylinder,Lock,,,,,,,Riser,As LSL,
1216,2615071,2615071,IfcDoor,1HSXq3ofTBORGGpiTzrsy9,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 1d - Single Door:1060mm - 2110mm S/O Painted:920640,,1060mm - 2110mm S/O Painted,"#4885836=IfcLocalPlacement(#4885815,#4885835)","#2615065=IfcProductDefinitionShape($,$,(#2615058,#2615063))",920640,2110,1060,FD60S,PLA2213.D1,IDT 1d ,Level 2,PLA2213.D1,IDT 1d,2110,1060,FD60S,L20/439,,,,9,3,,97,9,,1,Single,Fire,,,Cylinder,Lock,,,,,,,Riser,As LSL,
1217,2615706,2615706,IfcDoor,1HSXq3ofTBORGGpiTzrsyF,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:920646,,1610mm - 2110mm S/O Painted,"#4885953=IfcLocalPlacement(#4885930,#4885952)","#2615700=IfcProductDefinitionShape($,$,(#2615693,#2615698))",920646,2110,1610,FD60S,PLA4209.D1,IDT 4a ,Level 4,PLA4209.D1,IDT 4a,2110,1610,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1218,2615957,2615957,IfcDoor,1HSXq3ofTBORGGpiTzrsyJ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:920666,,1910mm - 2110mm S/O DS Laminate,"#4886031=IfcLocalPlacement(#4886008,#4886030)","#2615951=IfcProductDefinitionShape($,$,(#2615944,#2615949))",920666,2110,1910,FD30S,CLD1C13.D1,IDT 3b ,Level 1,CLD1C13.D1,IDT 3b,2110,1910,FD30S,L20/431,Yes,Kick/Edge,Delayed Close,11bFP,3,,97,11bFP,,2,Double,Fire,,RS Springs,,,,Solenoid,Double,2 sides,,FP,,As LSL but floor springs changed to reduced speed type and SSS kickplates changed to PVC,
1219,2616591,2616591,IfcDoor,1HSXq3ofTBORGGpiTzrsyf,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920672,,1810mm - 2110mm S/O Painted,"#4885688=IfcLocalPlacement(#4885665,#4885687)","#2616585=IfcProductDefinitionShape($,$,(#2616578,#2616583))",920672,2110,1810,FD60S,PLA0217.D1,IDT 4a ,Level 0,PLA0217.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1220,2616715,2616715,IfcDoor,1HSXq3ofTBORGGpiTzrsyg,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920675,,1810mm - 2110mm S/O Painted,"#4885914=IfcLocalPlacement(#4885891,#4885913)","#2616709=IfcProductDefinitionShape($,$,(#2616702,#2616707))",920675,2110,1810,FD60S,PLA2214.D1,IDT 4a ,Level 2,PLA2214.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1221,2616840,2616840,IfcDoor,1HSXq3ofTBORGGpiTzrsyj,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920676,,1810mm - 2110mm S/O Painted,"#4886109=IfcLocalPlacement(#4886086,#4886108)","#2616834=IfcProductDefinitionShape($,$,(#2616827,#2616832))",920676,2110,1810,FD60S,PLA3212.D1,IDT 4a ,Level 3,PLA3212.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1222,2616961,2616961,IfcDoor,1HSXq3ofTBORGGpiTzrsyi,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920677,,1810mm - 2110mm S/O Painted,"#4886070=IfcLocalPlacement(#4886047,#4886069)","#2616955=IfcProductDefinitionShape($,$,(#2616948,#2616953))",920677,2110,1810,FD60S,PLA3211.D1,IDT 4a ,Level 3,PLA3211.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1223,2617082,2617082,IfcDoor,1HSXq3ofTBORGGpiTzrsyl,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920678,,1810mm - 2110mm S/O Painted,"#4885992=IfcLocalPlacement(#4885969,#4885991)","#2617076=IfcProductDefinitionShape($,$,(#2617069,#2617074))",920678,2110,1810,FD60S,PLA4210.D1,IDT 4a ,Level 4,PLA4210.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1224,2617207,2617207,IfcDoor,1HSXq3ofTBORGGpiTzrsyk,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:920679,,1610mm - 2110mm S/O Painted,"#4885875=IfcLocalPlacement(#4885852,#4885874)","#2617201=IfcProductDefinitionShape($,$,(#2617194,#2617199))",920679,2110,1610,FD60S,PLA2212.D1,IDT 4a ,Level 2,PLA2212.D1,IDT 4a,2110,1610,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1225,2617333,2617333,IfcDoor,1HSXq3ofTBORGGpiTzrsyX,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1610mm - 2110mm S/O Painted:920680,,1610mm - 2110mm S/O Painted,"#4885649=IfcLocalPlacement(#4885628,#4885648)","#2617327=IfcProductDefinitionShape($,$,(#2617320,#2617325))",920680,2110,1610,FD60S,PLA0216.D2,IDT 4a ,Level 0,PLA0216.D2,IDT 4a,2110,1610,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1226,2617459,2617459,IfcDoor,1HSXq3ofTBORGGpiTzrsyW,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920681,,1810mm - 2110mm S/O Painted,"#4885760=IfcLocalPlacement(#4885739,#4885759)","#2617453=IfcProductDefinitionShape($,$,(#2617446,#2617451))",920681,2110,1810,FD60S,PLA1212.D1,IDT 4a ,Level 1,PLA1212.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1227,2619126,2619126,IfcDoor,1HSXq3ofTBORGGpiTzrsy$,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:2318mm - 2110mm S/O Painted:920694,,2318mm - 2110mm S/O Painted,"#4886148=IfcLocalPlacement(#4886125,#4886147)","#2619118=IfcProductDefinitionShape($,$,(#2619111,#2619116))",920694,2110,2318,FD60S,PLA0220.D1,IDT 4a ,Level 0,PLA0220.D1,IDT 4a,2110,2318,FD60S,L20/439,,,,09a,3,,97,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1228,2620072,2620072,IfcDoor,1HSXq3ofTBORGGpiTzrs$9,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:2318mm - 2110mm S/O Painted:920704,,2318mm - 2110mm S/O Painted,"#4886265=IfcLocalPlacement(#4886242,#4886264)","#2620064=IfcProductDefinitionShape($,$,(#2620057,#2620062))",920704,2110,2318,FD60S,PLA3215.D1,IDT 4a ,Level 3,PLA3215.D1,IDT 4a,2110,2318,FD60S,L20/439,,,,09a,3,,97,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1229,2620472,2620472,IfcDoor,1HSXq3ofTBORGGpiTzrs$D,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:2318mm - 2110mm S/O Painted:920708,,2318mm - 2110mm S/O Painted,"#4886304=IfcLocalPlacement(#4886281,#4886303)","#2620464=IfcProductDefinitionShape($,$,(#2620457,#2620462))",920708,2110,2318,FD60S,PLA4212.D1,IDT 4a ,Level 4,PLA4212.D1,IDT 4a,2110,2318,FD60S,L20/439,,,,09a,3,,97,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1230,2622375,2622375,IfcDoor,1HSXq3ofTBORGGpiTzrsuk,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920935,,1810mm - 2110mm S/O Painted,"#4886421=IfcLocalPlacement(#4886398,#4886420)","#2622369=IfcProductDefinitionShape($,$,(#2622362,#2622367))",920935,2110,1810,FD60S,PLA0209.D1,IDT 4a ,Level 0,PLA0209.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1231,2622500,2622500,IfcDoor,1HSXq3ofTBORGGpiTzrsuX,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920936,,1810mm - 2110mm S/O Painted,"#4886382=IfcLocalPlacement(#4886359,#4886381)","#2622494=IfcProductDefinitionShape($,$,(#2622487,#2622492))",920936,2110,1810,FD60S,PLA0211.D1,IDT 4a ,Level 0,PLA0211.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1232,2623292,2623292,IfcDoor,1HSXq3ofTBORGGpiTzrsuc,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920943,,1810mm - 2110mm S/O Painted,"#4886495=IfcLocalPlacement(#4886472,#4886494)","#2623286=IfcProductDefinitionShape($,$,(#2623279,#2623284))",920943,2110,1810,FD60S,PLA1206.D1,IDT 4a ,Level 1,PLA1206.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1233,2623669,2623669,IfcDoor,1HSXq3ofTBORGGpiTzrsux,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 1d - Single Door:1060mm - 2110mm S/O Painted:920946,,1060mm - 2110mm S/O Painted,"#4886456=IfcLocalPlacement(#4886437,#4886455)","#2623663=IfcProductDefinitionShape($,$,(#2623656,#2623661))",920946,2110,1060,FD60S,PLA1204.D1,IDT 1d ,Level 1,PLA1204.D1,IDT 1d,2110,1060,FD60S,L20/439,,,,9,3,,97,9,,1,Single,Fire,,,Cylinder,Lock,,,,,,,Riser,As LSL,
1234,2624684,2624684,IfcDoor,1HSXq3ofTBORGGpiTzrsup,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 1d - Single Door:1060mm - 2110mm S/O Painted:920954,,1060mm - 2110mm S/O Painted,"#4886534=IfcLocalPlacement(#4886511,#4886533)","#2624678=IfcProductDefinitionShape($,$,(#2624671,#2624676))",920954,2110,1060,FD60S,PLA2202.D1,IDT 1d ,Level 2,PLA2202.D1,IDT 1d,2110,1060,FD60S,L20/439,,,,9,3,,97,9,,1,Single,Fire,,,Cylinder,Lock,,,,,,,Riser,As LSL,
1235,2625322,2625322,IfcDoor,1HSXq3ofTBORGGpiTzrsus,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920959,,1810mm - 2110mm S/O Painted,"#4886651=IfcLocalPlacement(#4886628,#4886650)","#2625316=IfcProductDefinitionShape($,$,(#2625309,#2625314))",920959,2110,1810,FD60S,PLA4201.D1,IDT 4a ,Level 4,PLA4201.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1236,2626079,2626079,IfcDoor,1HSXq3ofTBORGGpiTzrsxC,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920965,,1810mm - 2110mm S/O Painted,"#4886768=IfcLocalPlacement(#4886745,#4886767)","#2626073=IfcProductDefinitionShape($,$,(#2626066,#2626071))",920965,2110,1810,FD60S,PLA3201.D1,IDT 4a ,Level 3,PLA3201.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1237,2626709,2626709,IfcDoor,1HSXq3ofTBORGGpiTzrsx5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920972,,1810mm - 2110mm S/O Painted,"#4886612=IfcLocalPlacement(#4886589,#4886611)","#2626703=IfcProductDefinitionShape($,$,(#2626696,#2626701))",920972,2110,1810,FD60S,PLA2204.D1,IDT 4a ,Level 2,PLA2204.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
1238,2626831,2626831,IfcDoor,1HSXq3ofTBORGGpiTzrsx4,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624702692)",IDT 4a - Riser Double Door:1810mm - 2110mm S/O Painted:920973,,1810mm - 2110mm S/O Painted,"#4886807=IfcLocalPlacement(#4886784,#4886806)","#2626825=IfcProductDefinitionShape($,$,(#2626818,#2626823))",920973,2110,1810,FD60S,PLA3204.D1,IDT 4a ,Level 3,PLA3204.D1,IDT 4a,2110,1810,FD60S,L20/439,,,,09a,3,,119,09a,,2,Single,Fire,,,Cylinder,Lock,Flush,,,,,,Riser; EDC,As LSL Plus door ID disc,
