,id,Mark,type,GlobalId,Name,Fire Designation,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,MappedDoors
386,570717,CCU2014A.D1,IfcDoor,2HW_9b42r4BeHNTCGDw0Ep,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1043128,,1910mm - 2110mm S/O Laminate,"#1080294=IfcLocalPlacement(#1080271,#1080293)","#570711=IfcProductDefinitionShape($,$,(#570704,#570709))",1043128,2110.0,1909.9999999999802,FD30S
387,570823,CCU2013.D1,IfcDoor,2HW_9b42r4BeHNTCGDw0FT,IDT 6c - Equal Double Door (Internal Glazing-Observation):1910mm - 2110mm S/O:1043158,,1910mm - 2110mm S/O,"#1080111=IfcLocalPlacement(#1080092,#1080110)","#570817=IfcProductDefinitionShape($,$,(#570810,#570815))",1043158,2060.0,1824.0,
388,571111,CCU2102.D1,IfcDoor,08zcWZuvrDvOMnWWpOVN9Z,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1043788,,1060mm - 2110mm S/O Laminate,"#1080333=IfcLocalPlacement(#1080310,#1080332)","#571105=IfcProductDefinitionShape($,$,(#571098,#571103))",1043788,2109.99999999999,1060.00000000011,
389,571309,CCU2012.D1,IfcDoor,2HW_9b42r4BeHNTCGDw1hx,IDT 6c - Equal Double Door (Internal Glazing-Observation):1910mm - 2110mm S/O:1045488,,1910mm - 2110mm S/O,"#1080370=IfcLocalPlacement(#1080349,#1080369)","#571303=IfcProductDefinitionShape($,$,(#571296,#571301))",1045488,2060.0,1824.0,
390,581236,CCU2015.D1,IfcDoor,1oecKIY0n9heqZ_H7wjaA8,IDT 6c - Equal Double Door (Internal Glazing-Observation):1910mm - 2110mm S/O:1057473,,1910mm - 2110mm S/O,"#1079063=IfcLocalPlacement(#1079044,#1079062)","#581230=IfcProductDefinitionShape($,$,(#581223,#581228))",1057473,2060.0,1824.0,
391,593793,CCU2027.D1,IfcDoor,2h$qhiqCz9QQL5ZNfyAcxB,IDT 6c - Equal Double Door (Internal Glazing-Observation):1910mm - 2110mm S/O:1095021,,1910mm - 2110mm S/O,"#1078897=IfcLocalPlacement(#1078878,#1078896)","#593785=IfcProductDefinitionShape($,$,(#593778,#593783))",1095021,2060.0,1824.00000000001,
392,607682,CCU2089.D1,IfcDoor,2QbAJLhF5ESx3qZBKspm2m,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1114636,,1510mm - 2110mm S/O Laminate,"#1080643=IfcLocalPlacement(#1080622,#1080642)","#607676=IfcProductDefinitionShape($,$,(#607669,#607674))",1114636,2110.00000000001,1510.00000000004,
393,614575,CCU2034.D1,IfcDoor,35dVTJB4jFXOc7LxVjP3AI,IDT 6c - Equal Double Door (Internal Glazing-Observation):1910mm - 2110mm S/O:1156438,,1910mm - 2110mm S/O,"#1076631=IfcLocalPlacement(#1076612,#1076630)","#614567=IfcProductDefinitionShape($,$,(#614560,#614565))",1156438,2060.0,1823.99999999994,
394,645621,CCU2004.D1,IfcDoor,1En9R6hDj1$ASAOvg6DSmh,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1329971,,810mm - 2110mm S/O Laminate,"#1081193=IfcLocalPlacement(#1081170,#1081192)","#645615=IfcProductDefinitionShape($,$,(#645608,#645613))",1329971,2109.99999999999,809.999999999989,
395,645731,CCU2003.D1,IfcDoor,1En9R6hDj1$ASAOvg6DSmi,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1329972,,810mm - 2110mm S/O Laminate,"#1081228=IfcLocalPlacement(#1081209,#1081227)","#645725=IfcProductDefinitionShape($,$,(#645718,#645723))",1329972,2109.99999999999,809.999999999989,
396,647352,CCU2127.D1,IfcDoor,0Vnavmg8rFXPC3z461FoPn,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1390925,,1060mm - 2110mm S/O Laminate,"#1081267=IfcLocalPlacement(#1081244,#1081266)","#647346=IfcProductDefinitionShape($,$,(#647339,#647344))",1390925,2109.99999999999,1060.00000000011,
397,955634,CCU2095.D1,IfcDoor,1m_Sldd1v6Wg86zNLtO0E2,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1716459,,810mm - 2110mm S/O Laminate,"#1081154=IfcLocalPlacement(#1081133,#1081153)","#955628=IfcProductDefinitionShape($,$,(#955621,#955626))",1716459,2109.99999999999,810.0000000000059,
398,1066684,CCU2095.D3,IfcDoor,1TdMCf9Xb4geZ9CGXtU2v_,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:2424039,,810mm - 2110mm S/O Laminate,"#1081594=IfcLocalPlacement(#1081573,#1081593)","#1066678=IfcProductDefinitionShape($,$,(#1066671,#1066676))",2424039,2109.99999999999,810.0000000000059,
399,32967,IP63008.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF33,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614100,,1480mm - 2110mm S/O Laminate,"#1231411=IfcLocalPlacement(#1231388,#1231410)","#32959=IfcProductDefinitionShape($,$,(#32952,#32957))",1614100,2110.0,1479.99999999999,
400,34049,EGU3006.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF3t,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614112,,1480mm - 2110mm S/O Laminate,"#1231450=IfcLocalPlacement(#1231427,#1231449)","#34041=IfcProductDefinitionShape($,$,(#34034,#34039))",1614112,2110.0,1480.0000000000198,
401,34448,IP63002.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF3v,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614126,,1480mm - 2110mm S/O Laminate,"#1231489=IfcLocalPlacement(#1231466,#1231488)","#34440=IfcProductDefinitionShape($,$,(#34433,#34438))",1614126,2110.0,1480.0000000000198,
402,34941,IP63003.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF2O,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614159,,1480mm - 2110mm S/O Laminate,"#1231565=IfcLocalPlacement(#1231542,#1231564)","#34933=IfcProductDefinitionShape($,$,(#34926,#34931))",1614159,2110.0,1480.0000000000198,
403,35244,IP63019.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF29,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614174,,1480mm - 2110mm S/O Laminate,"#1231604=IfcLocalPlacement(#1231581,#1231603)","#35236=IfcProductDefinitionShape($,$,(#35229,#35234))",1614174,2110.0,1480.0000000000598,
404,35546,IP63017.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF2w,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614189,,1480mm - 2110mm S/O Laminate,"#1231643=IfcLocalPlacement(#1231620,#1231642)","#35538=IfcProductDefinitionShape($,$,(#35531,#35536))",1614189,2110.0,1480.0000000000598,
405,35849,IP63018.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF2h,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614204,,1480mm - 2110mm S/O Laminate,"#1231682=IfcLocalPlacement(#1231659,#1231681)","#35841=IfcProductDefinitionShape($,$,(#35834,#35839))",1614204,2110.0,1480.0000000000598,
406,36064,IP63020.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF1S,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614219,,1480mm - 2110mm S/O Laminate,"#1231721=IfcLocalPlacement(#1231698,#1231720)","#36056=IfcProductDefinitionShape($,$,(#36049,#36054))",1614219,2110.0,1479.9999999999302,
407,36568,IP63024.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF1p,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614244,,1480mm - 2110mm S/O Laminate,"#1231797=IfcLocalPlacement(#1231774,#1231796)","#36560=IfcProductDefinitionShape($,$,(#36553,#36558))",1614244,2110.0,1480.00000000005,
408,36877,IP63022.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF0N,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614272,,1480mm - 2110mm S/O Laminate,"#1231836=IfcLocalPlacement(#1231813,#1231835)","#36869=IfcProductDefinitionShape($,$,(#36862,#36867))",1614272,2110.0,1480.00000000005,
409,37179,IP63023.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF0O,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614287,,1480mm - 2110mm S/O Laminate,"#1231875=IfcLocalPlacement(#1231852,#1231874)","#37171=IfcProductDefinitionShape($,$,(#37164,#37169))",1614287,2110.0,1480.00000000005,
410,37952,IP63021.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF0C,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614299,,1480mm - 2110mm S/O Laminate,"#1231914=IfcLocalPlacement(#1231891,#1231913)","#37944=IfcProductDefinitionShape($,$,(#37937,#37942))",1614299,2110.0,1480.0000000000698,
411,38257,IP63015.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF0$,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614312,,1480mm - 2110mm S/O Laminate,"#1231953=IfcLocalPlacement(#1231930,#1231952)","#38249=IfcProductDefinitionShape($,$,(#38242,#38247))",1614312,2110.0,1480.0000000000598,
412,38560,IP63016.D1,IfcDoor,3a20qT3YP0ygz4T9KAZF0f,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614334,,1480mm - 2110mm S/O Laminate,"#1231992=IfcLocalPlacement(#1231969,#1231991)","#38552=IfcProductDefinitionShape($,$,(#38545,#38550))",1614334,2110.0,1480.0000000000598,
413,38862,IP63014.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFFQ,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614349,,1480mm - 2110mm S/O Laminate,"#1232031=IfcLocalPlacement(#1232008,#1232030)","#38854=IfcProductDefinitionShape($,$,(#38847,#38852))",1614349,2110.0,1480.0000000000598,
414,39365,IP63004.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFF1,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614358,,1480mm - 2110mm S/O Laminate,"#1232070=IfcLocalPlacement(#1232047,#1232069)","#39357=IfcProductDefinitionShape($,$,(#39350,#39355))",1614358,2110.0,1479.99999999999,
415,39678,IP63009.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFFq,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614371,,1480mm - 2110mm S/O Laminate,"#1232109=IfcLocalPlacement(#1232086,#1232108)","#39670=IfcProductDefinitionShape($,$,(#39663,#39668))",1614371,2110.0,1479.99999999999,
416,39983,IP63011.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFFb,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614386,,1480mm - 2110mm S/O Laminate,"#1232148=IfcLocalPlacement(#1232125,#1232147)","#39975=IfcProductDefinitionShape($,$,(#39968,#39973))",1614386,2110.0,1480.00000000001,
417,40287,IP63010.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFEM,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614401,,1480mm - 2110mm S/O Laminate,"#1232187=IfcLocalPlacement(#1232164,#1232186)","#40279=IfcProductDefinitionShape($,$,(#40272,#40277))",1614401,2110.0,1480.00000000001,
418,40973,IP63012.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFES,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614411,,1480mm - 2110mm S/O Laminate,"#1232226=IfcLocalPlacement(#1232203,#1232225)","#40965=IfcProductDefinitionShape($,$,(#40958,#40963))",1614411,2110.0,1480.00000000001,
419,41367,EGU3007.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFEs,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614433,,1480mm - 2110mm S/O Laminate,"#1232302=IfcLocalPlacement(#1232279,#1232301)","#41359=IfcProductDefinitionShape($,$,(#41352,#41357))",1614433,2110.0,1479.99999999999,
420,54676,IP63032.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFEx,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1614444,FD30S,1060mm - 2110mm S/O Laminate,"#1232341=IfcLocalPlacement(#1232318,#1232340)","#54670=IfcProductDefinitionShape($,$,(#54663,#54668))",1614444,2109.99999999998,1059.99999999998,FD30S
421,55532,IP63013.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFDN,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614464,,1480mm - 2110mm S/O Laminate,"#1232419=IfcLocalPlacement(#1232396,#1232418)","#55524=IfcProductDefinitionShape($,$,(#55517,#55522))",1614464,2110.0,1479.9999999999302,
422,110719,IP63C02.D2,IfcDoor,3a20qT3YP0ygz4T9KAZFDL,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1614466,FD30S,1910mm - 2110mm S/O Laminate,"#1232458=IfcLocalPlacement(#1232435,#1232457)","#110711=IfcProductDefinitionShape($,$,(#110704,#110709))",1614466,2110.0,1910.0000000000198,FD30S
423,123922,IP63051.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFDQ,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1614477,,1060mm - 2110mm S/O Laminate,"#1232380=IfcLocalPlacement(#1232357,#1232379)","#123916=IfcProductDefinitionShape($,$,(#123909,#123914))",1614477,2109.99999999998,1060.0,
424,136681,IP63048.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFD5,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1614482,,1060mm - 2110mm S/O Laminate,"#1231526=IfcLocalPlacement(#1231505,#1231525)","#136675=IfcProductDefinitionShape($,$,(#136668,#136673))",1614482,2109.99999999998,1060.0,
425,163000,IP63033.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFD3,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1614484,,1060mm - 2110mm S/O Laminate,"#1232536=IfcLocalPlacement(#1232513,#1232535)","#162992=IfcProductDefinitionShape($,$,(#162985,#162990))",1614484,2109.99999999998,1060.0,
426,176018,IP63041.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFDC,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1614491,,1060mm - 2110mm S/O Laminate,"#1231758=IfcLocalPlacement(#1231737,#1231757)","#176012=IfcProductDefinitionShape($,$,(#176005,#176010))",1614491,2109.99999999998,1060.00000000011,
427,176129,IP63043.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFDB,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1614492,,1060mm - 2110mm S/O Laminate,"#1232575=IfcLocalPlacement(#1232552,#1232574)","#176121=IfcProductDefinitionShape($,$,(#176114,#176119))",1614492,2109.99999999998,1060.0,
428,188789,IP63046.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFDA,IDT 1d - Single Door:910mm - 2110mm S/O Laminate:1614493,,910mm - 2110mm S/O Laminate,"#1232263=IfcLocalPlacement(#1232242,#1232262)","#188781=IfcProductDefinitionShape($,$,(#188774,#188779))",1614493,2109.99999999998,910.000000000111,
429,203557,IP63001.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFDs,IDT 2a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O Laminate:1614497,,1710mm - 2110mm S/O Laminate,"#1232614=IfcLocalPlacement(#1232591,#1232613)","#203549=IfcProductDefinitionShape($,$,(#203542,#203547))",1614497,2110.0,1709.9999999999802,
430,218424,IP63005.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFDo,IDT 2a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O Laminate:1614501,,1710mm - 2110mm S/O Laminate,"#1232653=IfcLocalPlacement(#1232630,#1232652)","#218416=IfcProductDefinitionShape($,$,(#218409,#218414))",1614501,2110.0,1709.9999999999802,
431,229239,IP63050.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFDc,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:1614513,,810mm - 2110mm S/O Laminate,"#1232690=IfcLocalPlacement(#1232669,#1232689)","#229233=IfcProductDefinitionShape($,$,(#229226,#229231))",1614513,2109.99999999998,809.999999999989,
432,294534,IP63C07.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFDY,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1614517,FD30S,1910mm - 2110mm S/O DS Laminate,"#1232497=IfcLocalPlacement(#1232474,#1232496)","#294528=IfcProductDefinitionShape($,$,(#294521,#294526))",1614517,2110.0,1909.99999999995,FD30S
433,321329,IP63040.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFCN,IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1614528,,1060mm - 2110mm S/O Laminate,"#1232764=IfcLocalPlacement(#1232743,#1232763)","#321323=IfcProductDefinitionShape($,$,(#321316,#321321))",1614528,2109.99999999998,1060.0,
434,321439,IP63039.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFCM,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1614529,,1060mm - 2110mm S/O Laminate,"#1232799=IfcLocalPlacement(#1232780,#1232798)","#321433=IfcProductDefinitionShape($,$,(#321426,#321431))",1614529,2109.99999999998,1060.0,
435,321736,IP63036.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFCV,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1614536,,1060mm - 2110mm S/O Laminate,"#1232727=IfcLocalPlacement(#1232706,#1232726)","#321730=IfcProductDefinitionShape($,$,(#321723,#321728))",1614536,2109.99999999998,1060.0,
436,377098,IP63C04.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFCR,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1614540,FD30S,1910mm - 2110mm S/O Laminate,"#1232875=IfcLocalPlacement(#1232852,#1232874)","#377092=IfcProductDefinitionShape($,$,(#377085,#377090))",1614540,2110.0,1909.99999999995,FD30S
437,377205,IP63C05.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFCQ,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1614541,FD30S,1910mm - 2110mm S/O Laminate,"#1232912=IfcLocalPlacement(#1232891,#1232911)","#377197=IfcProductDefinitionShape($,$,(#377190,#377195))",1614541,2110.0,1910.0000000000302,FD30S
438,391015,IP63029.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFCE,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1614553,,1480mm - 2110mm S/O Laminate,"#1232949=IfcLocalPlacement(#1232928,#1232948)","#391009=IfcProductDefinitionShape($,$,(#391002,#391007))",1614553,2110.0,1479.99999999999,
439,404397,IP63035.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFCd,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1614576,,1510mm - 2110mm S/O Laminate,"#1232836=IfcLocalPlacement(#1232815,#1232835)","#404391=IfcProductDefinitionShape($,$,(#404384,#404389))",1614576,2110.00000000001,1510.0,
440,405414,IP41008.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFj9,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616542,,1480mm - 2110mm S/O Laminate,"#1232988=IfcLocalPlacement(#1232965,#1232987)","#405406=IfcProductDefinitionShape($,$,(#405399,#405404))",1616542,2110.0,1479.99999999999,
441,406122,IP41006.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFjz,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616554,,1480mm - 2110mm S/O Laminate,"#1233027=IfcLocalPlacement(#1233004,#1233026)","#406114=IfcProductDefinitionShape($,$,(#406107,#406112))",1616554,2110.0,1480.0000000000198,
442,406514,IP41002.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFjl,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616568,,1480mm - 2110mm S/O Laminate,"#1233066=IfcLocalPlacement(#1233043,#1233065)","#406506=IfcProductDefinitionShape($,$,(#406499,#406504))",1616568,2110.0,1480.0000000000198,
443,407008,IP41003.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFiE,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616601,,1480mm - 2110mm S/O Laminate,"#1233142=IfcLocalPlacement(#1233119,#1233141)","#407000=IfcProductDefinitionShape($,$,(#406993,#406998))",1616601,2110.0,1480.0000000000198,
444,407314,IP41019.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFi$,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616616,,1480mm - 2110mm S/O Laminate,"#1233181=IfcLocalPlacement(#1233158,#1233180)","#407306=IfcProductDefinitionShape($,$,(#407299,#407304))",1616616,2110.0,1479.9999999999302,
445,407613,IP41017.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFiW,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616631,,1480mm - 2110mm S/O Laminate,"#1233220=IfcLocalPlacement(#1233197,#1233219)","#407605=IfcProductDefinitionShape($,$,(#407598,#407603))",1616631,2110.0,1479.9999999999302,
446,407911,IP41018.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFhH,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616646,,1480mm - 2110mm S/O Laminate,"#1233259=IfcLocalPlacement(#1233236,#1233258)","#407903=IfcProductDefinitionShape($,$,(#407896,#407901))",1616646,2110.0,1479.9999999999302,
447,408115,IP41020.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFh2,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616661,,1480mm - 2110mm S/O Laminate,"#1233298=IfcLocalPlacement(#1233275,#1233297)","#408107=IfcProductDefinitionShape($,$,(#408100,#408105))",1616661,2110.0,1479.9999999999302,
448,408606,IP41024.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFhv,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616686,,1480mm - 2110mm S/O Laminate,"#1233374=IfcLocalPlacement(#1233351,#1233373)","#408598=IfcProductDefinitionShape($,$,(#408591,#408596))",1616686,2110.0,1480.0000000000598,
449,408921,IP41022.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFgT,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616714,,1480mm - 2110mm S/O Laminate,"#1233413=IfcLocalPlacement(#1233390,#1233412)","#408913=IfcProductDefinitionShape($,$,(#408906,#408911))",1616714,2110.0,1480.0000000000598,
450,409237,IP41023.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFgE,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616729,,1480mm - 2110mm S/O Laminate,"#1233452=IfcLocalPlacement(#1233429,#1233451)","#409229=IfcProductDefinitionShape($,$,(#409222,#409227))",1616729,2110.0,1480.0000000000598,
451,409935,IP41021.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFgo,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616741,,1480mm - 2110mm S/O Laminate,"#1233491=IfcLocalPlacement(#1233468,#1233490)","#409927=IfcProductDefinitionShape($,$,(#409920,#409925))",1616741,2110.0,1480.0000000000698,
452,410244,IP41015.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFgb,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616754,,1480mm - 2110mm S/O Laminate,"#1233530=IfcLocalPlacement(#1233507,#1233529)","#410236=IfcProductDefinitionShape($,$,(#410229,#410234))",1616754,2110.0,1479.9999999999302,
453,410541,IP41016.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFfV,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616776,,1480mm - 2110mm S/O Laminate,"#1233569=IfcLocalPlacement(#1233546,#1233568)","#410533=IfcProductDefinitionShape($,$,(#410526,#410531))",1616776,2110.0,1479.9999999999302,
454,410844,IP41014.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFf0,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616791,,1480mm - 2110mm S/O Laminate,"#1233608=IfcLocalPlacement(#1233585,#1233607)","#410836=IfcProductDefinitionShape($,$,(#410829,#410834))",1616791,2110.0,1479.9999999999302,
455,411259,IP41004.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFft,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616800,,1480mm - 2110mm S/O Laminate,"#1233647=IfcLocalPlacement(#1233624,#1233646)","#411251=IfcProductDefinitionShape($,$,(#411244,#411249))",1616800,2110.0,1479.99999999999,
456,411560,IP41009.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFfw,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616813,,1480mm - 2110mm S/O Laminate,"#1233686=IfcLocalPlacement(#1233663,#1233685)","#411552=IfcProductDefinitionShape($,$,(#411545,#411550))",1616813,2110.0,1480.00000000001,
457,411872,IP41011.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFfh,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616828,,1480mm - 2110mm S/O Laminate,"#1233725=IfcLocalPlacement(#1233702,#1233724)","#411864=IfcProductDefinitionShape($,$,(#411857,#411862))",1616828,2110.0,1480.00000000001,
458,412178,IP41010.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFeS,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616843,,1480mm - 2110mm S/O Laminate,"#1233764=IfcLocalPlacement(#1233741,#1233763)","#412170=IfcProductDefinitionShape($,$,(#412163,#412168))",1616843,2110.0,1480.00000000001,
459,412779,IP41012.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFe2,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616853,,1480mm - 2110mm S/O Laminate,"#1233803=IfcLocalPlacement(#1233780,#1233802)","#412771=IfcProductDefinitionShape($,$,(#412764,#412769))",1616853,2110.0,1480.00000000001,
460,413168,IP41007.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFey,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1616875,,1480mm - 2110mm S/O Laminate,"#1233879=IfcLocalPlacement(#1233856,#1233878)","#413160=IfcProductDefinitionShape($,$,(#413153,#413158))",1616875,2110.0,1479.99999999999,
461,413746,IP41032.D1,IfcDoor,3a20qT3YP0ygz4T9KAZFeX,IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1616886,FD30S,1060mm - 2110mm S/O Laminate,"#1233918=IfcLocalPlacement(#1233895,#1233917)","#413740=IfcProductDefinitionShape($,$,(#413733,#413738))",1616886,2109.99999999998,1059.99999999998,FD30S
